,Tahun,Bulan,Hari,Jam,elevasi (m)
178792,2004,5,24,16,2.52
178793,2004,5,24,17,2.48
178794,2004,5,24,18,2.49
178795,2004,5,24,19,2.43
178796,2004,5,24,20,2.31
178797,2004,5,24,21,2.37
178798,2004,5,24,22,2.27
178799,2004,5,24,23,2.22
178800,2004,5,25,0,2.16
178801,2004,5,25,1,2.01
178802,2004,5,25,2,1.93
178803,2004,5,25,3,1.84
178804,2004,5,25,4,1.83
178805,2004,5,25,5,1.76
178806,2004,5,25,6,1.79
178807,2004,5,25,7,1.86
178808,2004,5,25,8,1.95
178809,2004,5,25,9,2.04
178810,2004,5,25,10,2.18
178811,2004,5,25,11,2.28
178812,2004,5,25,12,2.37
178813,2004,5,25,13,2.44
178814,2004,5,25,14,2.46
178815,2004,5,25,15,2.46
178816,2004,5,25,16,2.49
178817,2004,5,25,17,2.43
178818,2004,5,25,18,2.4
178819,2004,5,25,19,2.36
178820,2004,5,25,20,2.37
178821,2004,5,25,21,2.35
178822,2004,5,25,22,2.36
178823,2004,5,25,23,2.33
178824,2004,5,26,0,2.26
178825,2004,5,26,1,2.19
178826,2004,5,26,2,2.12
178827,2004,5,26,3,1.98
178828,2004,5,26,4,1.93
178829,2004,5,26,5,1.84
178830,2004,5,26,6,1.85
178831,2004,5,26,7,1.89
178832,2004,5,26,8,1.97
178833,2004,5,26,9,2.09
178834,2004,5,26,10,2.18
178835,2004,5,26,11,2.28
178836,2004,5,26,12,2.35
178837,2004,5,26,13,2.4
178838,2004,5,26,14,2.41
178839,2004,5,26,15,2.37
178840,2004,5,26,16,2.42
178841,2004,5,26,17,2.37
178842,2004,5,26,18,2.38
178843,2004,5,26,19,2.36
178844,2004,5,26,20,2.4
178845,2004,5,26,21,2.34
178846,2004,5,26,22,2.36
178847,2004,5,26,23,2.34
178848,2004,5,27,0,2.26
178849,2004,5,27,1,2.16
178850,2004,5,27,2,2.04
178851,2004,5,27,3,1.97
178852,2004,5,27,4,1.89
178853,2004,5,27,5,1.85
178854,2004,5,27,6,1.84
178855,2004,5,27,7,1.86
178856,2004,5,27,8,1.9
178857,2004,5,27,9,1.98
178858,2004,5,27,10,2.08
178859,2004,5,27,11,2.18
178860,2004,5,27,12,2.27
178861,2004,5,27,13,2.34
178862,2004,5,27,14,2.37
178863,2004,5,27,15,2.36
178864,2004,5,27,16,2.33
178865,2004,5,27,17,2.3
178866,2004,5,27,18,2.28
178867,2004,5,27,19,2.269
178868,2004,5,27,20,2.267
178869,2004,5,27,21,2.272
178870,2004,5,27,22,2.281
178871,2004,5,27,23,2.282
178872,2004,5,28,0,2.26
178873,2004,5,28,1,2.18
178874,2004,5,28,2,2.06
178875,2004,5,28,3,1.95
178876,2004,5,28,4,1.87
178877,2004,5,28,5,1.8
178878,2004,5,28,6,1.76
178879,2004,5,28,7,1.81
178880,2004,5,28,8,1.85
178881,2004,5,28,9,1.95
178882,2004,5,28,10,2.06
178883,2004,5,28,11,2.16
178884,2004,5,28,12,2.25
178885,2004,5,28,13,2.3
178886,2004,5,28,14,2.34
178887,2004,5,28,15,2.3
178888,2004,5,28,16,2.25
178889,2004,5,28,17,2.21
178890,2004,5,28,18,2.17
178891,2004,5,28,19,2.13
178892,2004,5,28,20,2.15
178893,2004,5,28,21,2.13
178894,2004,5,28,22,2.16
178895,2004,5,28,23,2.2
178896,2004,5,29,0,2.22
178897,2004,5,29,1,2.2
178898,2004,5,29,2,2.15
178899,2004,5,29,3,2.08
178900,2004,5,29,4,1.99
178901,2004,5,29,5,1.95
178902,2004,5,29,6,1.94
178903,2004,5,29,7,1.94
178904,2004,5,29,8,1.99
178905,2004,5,29,9,2.08
178906,2004,5,29,10,2.2
178907,2004,5,29,11,2.26
178908,2004,5,29,12,2.33
178909,2004,5,29,13,2.37
178910,2004,5,29,14,2.39
178911,2004,5,29,15,2.33
178912,2004,5,29,16,2.26
178913,2004,5,29,17,2.24
178914,2004,5,29,18,2.19
178915,2004,5,29,19,2.15
178916,2004,5,29,20,2.1
178917,2004,5,29,21,2.13
178918,2004,5,29,22,2.16
178919,2004,5,29,23,2.12
178920,2004,5,30,0,2.14
178921,2004,5,30,1,2.1
178922,2004,5,30,2,2.05
178923,2004,5,30,3,2.02
178924,2004,5,30,4,1.99
178925,2004,5,30,5,1.96
178926,2004,5,30,6,1.95
178927,2004,5,30,7,2.0
178928,2004,5,30,8,2.1
178929,2004,5,30,9,2.22
178930,2004,5,30,10,2.29
178931,2004,5,30,11,2.37
178932,2004,5,30,12,2.42
178933,2004,5,30,13,2.42
178934,2004,5,30,14,2.43
178935,2004,5,30,15,2.38
178936,2004,5,30,16,2.33
178937,2004,5,30,17,2.22
178938,2004,5,30,18,2.09
178939,2004,5,30,19,1.98
178940,2004,5,30,20,1.94
178941,2004,5,30,21,1.92
178942,2004,5,30,22,1.92
178943,2004,5,30,23,1.93
178944,2004,5,31,0,1.96
178945,2004,5,31,1,1.95
178946,2004,5,31,2,1.95
178947,2004,5,31,3,1.95
178948,2004,5,31,4,1.99
178949,2004,5,31,5,1.97
178950,2004,5,31,6,2.0
178951,2004,5,31,7,2.03
178952,2004,5,31,8,2.08
178953,2004,5,31,9,2.2
178954,2004,5,31,10,2.26
178955,2004,5,31,11,2.36
178956,2004,5,31,12,2.39
178957,2004,5,31,13,2.38
178958,2004,5,31,14,2.42
178959,2004,5,31,15,2.41
178960,2004,5,31,16,2.33
178961,2004,5,31,17,2.238
178962,2004,5,31,18,2.123
178963,2004,5,31,19,2.001
178964,2004,5,31,20,1.887
178965,2004,5,31,21,1.794
178966,2004,5,31,22,1.74
178967,2004,5,31,23,1.734
178968,2004,6,1,0,1.767
178969,2004,6,1,1,1.811
178970,2004,6,1,2,1.849
178971,2004,6,1,3,1.88
178972,2004,6,1,4,1.95
178973,2004,6,1,5,1.99
178974,2004,6,1,6,1.98
178975,2004,6,1,7,2.06
178976,2004,6,1,8,2.13
178977,2004,6,1,9,2.23
178978,2004,6,1,10,2.33
178979,2004,6,1,11,2.46
178980,2004,6,1,12,2.59
178981,2004,6,1,13,2.58
178982,2004,6,1,14,2.55
178983,2004,6,1,15,2.52
178984,2004,6,1,16,2.42
178985,2004,6,1,17,2.31
178986,2004,6,1,18,2.22
178987,2004,6,1,19,2.13
178988,2004,6,1,20,1.95
178989,2004,6,1,21,1.79
178990,2004,6,1,22,1.7
178991,2004,6,1,23,1.69
178992,2004,6,2,0,1.71
178993,2004,6,2,1,1.8
178994,2004,6,2,2,1.79
178995,2004,6,2,3,1.86
178996,2004,6,2,4,1.89
178997,2004,6,2,5,1.97
178998,2004,6,2,6,1.99
178999,2004,6,2,7,2.05
179000,2004,6,2,8,2.11
179001,2004,6,2,9,2.2
179002,2004,6,2,10,2.3
179003,2004,6,2,11,2.39
179004,2004,6,2,12,2.53
179005,2004,6,2,13,2.62
179006,2004,6,2,14,2.64
179007,2004,6,2,15,2.56
179008,2004,6,2,16,2.46
179009,2004,6,2,17,2.36
179010,2004,6,2,18,2.33
179011,2004,6,2,19,2.09
179012,2004,6,2,20,1.96
179013,2004,6,2,21,1.76
179014,2004,6,2,22,1.6
179015,2004,6,2,23,1.54
179016,2004,6,3,0,1.52
179017,2004,6,3,1,1.56
179018,2004,6,3,2,1.6
179019,2004,6,3,3,1.67
179020,2004,6,3,4,1.76
179021,2004,6,3,5,1.8
179022,2004,6,3,6,1.87
179023,2004,6,3,7,1.96
179024,2004,6,3,8,2.05
179025,2004,6,3,9,2.15
179026,2004,6,3,10,2.26
179027,2004,6,3,11,2.39
179028,2004,6,3,12,2.5
179029,2004,6,3,13,2.59
179030,2004,6,3,14,2.66
179031,2004,6,3,15,2.64
179032,2004,6,3,16,2.58
179033,2004,6,3,17,2.52
179034,2004,6,3,18,2.39
179035,2004,6,3,19,2.24
179036,2004,6,3,20,2.07
179037,2004,6,3,21,1.9
179038,2004,6,3,22,1.73
179039,2004,6,3,23,1.55
179040,2004,6,4,0,1.48
179041,2004,6,4,1,1.49
179042,2004,6,4,2,1.52
179043,2004,6,4,3,1.57
179044,2004,6,4,4,1.63
179045,2004,6,4,5,1.72
179046,2004,6,4,6,1.78
179047,2004,6,4,7,1.87
179048,2004,6,4,8,1.97
179049,2004,6,4,9,2.09
179050,2004,6,4,10,2.2
179051,2004,6,4,11,2.31
179052,2004,6,4,12,2.44
179053,2004,6,4,13,2.57
179054,2004,6,4,14,2.67
179055,2004,6,4,15,2.7
179056,2004,6,4,16,2.67
179057,2004,6,4,17,2.61
179058,2004,6,4,18,2.53
179059,2004,6,4,19,2.41
179060,2004,6,4,20,2.28
179061,2004,6,4,21,2.13
179062,2004,6,4,22,1.94
179063,2004,6,4,23,1.79
179064,2004,6,5,0,1.65
179065,2004,6,5,1,1.58
179066,2004,6,5,2,1.57
179067,2004,6,5,3,1.6
179068,2004,6,5,4,1.63
179069,2004,6,5,5,1.7
179070,2004,6,5,6,1.8
179071,2004,6,5,7,1.89
179072,2004,6,5,8,1.98
179073,2004,6,5,9,2.07
179074,2004,6,5,10,2.17
179075,2004,6,5,11,2.25
179076,2004,6,5,12,2.4
179077,2004,6,5,13,2.5
179078,2004,6,5,14,2.63
179079,2004,6,5,15,2.73
179080,2004,6,5,16,2.76
179081,2004,6,5,17,2.7
179082,2004,6,5,18,2.64
179083,2004,6,5,19,2.54
179084,2004,6,5,20,2.42
179085,2004,6,5,21,2.26
179086,2004,6,5,22,2.1
179087,2004,6,5,23,1.94
179088,2004,6,6,0,1.76
179089,2004,6,6,1,1.64
179090,2004,6,6,2,1.56
179091,2004,6,6,3,1.55
179092,2004,6,6,4,1.56
179093,2004,6,6,5,1.6
179094,2004,6,6,6,1.72
179095,2004,6,6,7,1.8
179096,2004,6,6,8,1.92
179097,2004,6,6,9,2.05
179098,2004,6,6,10,2.16
179099,2004,6,6,11,2.26
179100,2004,6,6,12,2.38
179101,2004,6,6,13,2.46
179102,2004,6,6,14,2.57
179103,2004,6,6,15,2.62
179104,2004,6,6,16,2.68
179105,2004,6,6,17,2.65
179106,2004,6,6,18,2.62
179107,2004,6,6,19,2.56
179108,2004,6,6,20,2.51
179109,2004,6,6,21,2.43
179110,2004,6,6,22,2.35
179111,2004,6,6,23,2.26
179112,2004,6,7,0,2.1
179113,2004,6,7,1,1.94
179114,2004,6,7,2,1.78
179115,2004,6,7,3,1.7
179116,2004,6,7,4,1.68
179117,2004,6,7,5,1.68
179118,2004,6,7,6,1.75
179119,2004,6,7,7,1.82
179120,2004,6,7,8,1.95
179121,2004,6,7,9,2.06
179122,2004,6,7,10,2.18
179123,2004,6,7,11,2.26
179124,2004,6,7,12,2.34
179125,2004,6,7,13,2.39
179126,2004,6,7,14,2.46
179127,2004,6,7,15,2.54
179128,2004,6,7,16,2.6
179129,2004,6,7,17,2.62
179130,2004,6,7,18,2.6
179131,2004,6,7,19,2.56
179132,2004,6,7,20,2.55
179133,2004,6,7,21,2.47
179134,2004,6,7,22,2.39
179135,2004,6,7,23,2.3
179136,2004,6,8,0,2.15
179137,2004,6,8,1,2.0
179138,2004,6,8,2,1.89
179139,2004,6,8,3,1.83
179140,2004,6,8,4,1.76
179141,2004,6,8,5,1.7
179142,2004,6,8,6,1.72
179143,2004,6,8,7,1.76
179144,2004,6,8,8,1.85
179145,2004,6,8,9,2.0
179146,2004,6,8,10,2.13
179147,2004,6,8,11,2.21
179148,2004,6,8,12,2.3
179149,2004,6,8,13,2.33
179150,2004,6,8,14,2.34
179151,2004,6,8,15,2.35
179152,2004,6,8,16,2.38
179153,2004,6,8,17,2.42
179154,2004,6,8,18,2.43
179155,2004,6,8,19,2.44
179156,2004,6,8,20,2.4
179157,2004,6,8,21,2.38
179158,2004,6,8,22,2.36
179159,2004,6,8,23,2.3
179160,2004,6,9,0,2.2
179161,2004,6,9,1,2.18
179162,2004,6,9,2,2.03
179163,2004,6,9,3,1.98
179164,2004,6,9,4,1.88
179165,2004,6,9,5,1.85
179166,2004,6,9,6,1.83
179167,2004,6,9,7,1.8
179168,2004,6,9,8,1.83
179169,2004,6,9,9,2.03
179170,2004,6,9,10,2.12
179171,2004,6,9,11,2.27
179172,2004,6,9,12,2.31
179173,2004,6,9,13,2.4
179174,2004,6,9,14,2.42
179175,2004,6,9,15,2.41
179176,2004,6,9,16,2.38
179177,2004,6,9,17,2.39
179178,2004,6,9,18,2.34
179179,2004,6,9,19,2.33
179180,2004,6,9,20,2.32
179181,2004,6,9,21,2.31
179182,2004,6,9,22,2.36
179183,2004,6,9,23,2.34
179184,2004,6,10,0,2.31
179185,2004,6,10,1,2.248
179186,2004,6,10,2,2.186
179187,2004,6,10,3,2.117
179188,2004,6,10,4,2.052
179189,2004,6,10,5,2.019
179190,2004,6,10,6,2.032
179191,2004,6,10,7,2.074
179192,2004,6,10,8,2.132
179193,2004,6,10,9,2.205
179194,2004,6,10,10,2.287
179195,2004,6,10,11,2.36
179196,2004,6,10,12,2.45
179197,2004,6,10,13,2.44
179198,2004,6,10,14,2.4
179199,2004,6,10,15,2.37
179200,2004,6,10,16,2.31
179201,2004,6,10,17,2.28
179202,2004,6,10,18,2.19
179203,2004,6,10,19,2.14
179204,2004,6,10,20,2.1
179205,2004,6,10,21,2.07
179206,2004,6,10,22,2.05
179207,2004,6,10,23,2.05
179208,2004,6,11,0,2.06
179209,2004,6,11,1,2.08
179210,2004,6,11,2,2.07
179211,2004,6,11,3,2.04
179212,2004,6,11,4,1.98
179213,2004,6,11,5,1.95
179214,2004,6,11,6,1.97
179215,2004,6,11,7,2.0
179216,2004,6,11,8,2.07
179217,2004,6,11,9,2.14
179218,2004,6,11,10,2.28
179219,2004,6,11,11,2.39
179220,2004,6,11,12,2.51
179221,2004,6,11,13,2.57
179222,2004,6,11,14,2.53
179223,2004,6,11,15,2.51
179224,2004,6,11,16,2.39
179225,2004,6,11,17,2.32
179226,2004,6,11,18,2.24
179227,2004,6,11,19,2.18
179228,2004,6,11,20,2.13
179229,2004,6,11,21,2.12
179230,2004,6,11,22,2.07
179231,2004,6,11,23,2.1
179232,2004,6,12,0,2.15
179233,2004,6,12,1,2.13
179234,2004,6,12,2,2.09
179235,2004,6,12,3,2.11
179236,2004,6,12,4,2.05
179237,2004,6,12,5,2.05
179238,2004,6,12,6,2.08
179239,2004,6,12,7,2.01
179240,2004,6,12,8,2.15
179241,2004,6,12,9,2.21
179242,2004,6,12,10,2.23
179243,2004,6,12,11,2.32
179244,2004,6,12,12,2.43
179245,2004,6,12,13,2.47
179246,2004,6,12,14,2.44
179247,2004,6,12,15,2.42
179248,2004,6,12,16,2.38
179249,2004,6,12,17,2.3
179250,2004,6,12,18,2.17
179251,2004,6,12,19,2.1
179252,2004,6,12,20,1.98
179253,2004,6,12,21,1.92
179254,2004,6,12,22,1.9
179255,2004,6,12,23,1.88
179256,2004,6,13,0,1.9
179257,2004,6,13,1,1.93
179258,2004,6,13,2,1.96
179259,2004,6,13,3,2.0
179260,2004,6,13,4,2.04
179261,2004,6,13,5,2.08
179262,2004,6,13,6,2.1
179263,2004,6,13,7,2.14
179264,2004,6,13,8,2.2
179265,2004,6,13,9,2.25
179266,2004,6,13,10,2.37
179267,2004,6,13,11,2.44
179268,2004,6,13,12,2.52
179269,2004,6,13,13,2.53
179270,2004,6,13,14,2.53
179271,2004,6,13,15,2.5
179272,2004,6,13,16,2.43
179273,2004,6,13,17,2.36
179274,2004,6,13,18,2.3
179275,2004,6,13,19,2.28
179276,2004,6,13,20,2.07
179277,2004,6,13,21,2.02
179278,2004,6,13,22,1.96
179279,2004,6,13,23,1.95
179280,2004,6,14,0,1.95
179281,2004,6,14,1,1.97
179282,2004,6,14,2,1.97
179283,2004,6,14,3,2.01
179284,2004,6,14,4,2.04
179285,2004,6,14,5,2.09
179286,2004,6,14,6,2.11
179287,2004,6,14,7,2.18
179288,2004,6,14,8,2.23
179289,2004,6,14,9,2.29
179290,2004,6,14,10,2.4
179291,2004,6,14,11,2.48
179292,2004,6,14,12,2.51
179293,2004,6,14,13,2.55
179294,2004,6,14,14,2.55
179295,2004,6,14,15,2.45
179296,2004,6,14,16,2.39
179297,2004,6,14,17,2.32
179298,2004,6,14,18,2.26
179299,2004,6,14,19,2.13
179300,2004,6,14,20,2.0
179301,2004,6,14,21,1.87
179302,2004,6,14,22,1.79
179303,2004,6,14,23,1.74
179304,2004,6,15,0,1.75
179305,2004,6,15,1,1.76
179306,2004,6,15,2,1.79
179307,2004,6,15,3,1.88
179308,2004,6,15,4,1.97
179309,2004,6,15,5,2.06
179310,2004,6,15,6,2.13
179311,2004,6,15,7,2.17
179312,2004,6,15,8,2.21
179313,2004,6,15,9,2.28
179314,2004,6,15,10,2.36
179315,2004,6,15,11,2.42
179316,2004,6,15,12,2.52
179317,2004,6,15,13,2.59
179318,2004,6,15,14,2.58
179319,2004,6,15,15,2.5
179320,2004,6,15,16,2.48
179321,2004,6,15,17,2.3
179322,2004,6,15,18,2.2
179323,2004,6,15,19,2.14
179324,2004,6,15,20,2.04
179325,2004,6,15,21,1.92
179326,2004,6,15,22,1.8
179327,2004,6,15,23,1.75
179328,2004,6,16,0,1.76
179329,2004,6,16,1,1.76
179330,2004,6,16,2,1.82
179331,2004,6,16,3,1.85
179332,2004,6,16,4,1.95
179333,2004,6,16,5,2.04
179334,2004,6,16,6,2.11
179335,2004,6,16,7,2.22
179336,2004,6,16,8,2.26
179337,2004,6,16,9,2.32
179338,2004,6,16,10,2.37
179339,2004,6,16,11,2.45
179340,2004,6,16,12,2.54
179341,2004,6,16,13,2.6
179342,2004,6,16,14,2.57
179343,2004,6,16,15,2.54
179344,2004,6,16,16,2.47
179345,2004,6,16,17,2.39
179346,2004,6,16,18,2.33
179347,2004,6,16,19,2.26
179348,2004,6,16,20,2.1
179349,2004,6,16,21,1.96
179350,2004,6,16,22,1.84
179351,2004,6,16,23,1.78
179352,2004,6,17,0,1.75
179353,2004,6,17,1,1.79
179354,2004,6,17,2,1.85
179355,2004,6,17,3,1.92
179356,2004,6,17,4,2.01
179357,2004,6,17,5,2.09
179358,2004,6,17,6,2.16
179359,2004,6,17,7,2.19
179360,2004,6,17,8,2.25
179361,2004,6,17,9,2.28
179362,2004,6,17,10,2.35
179363,2004,6,17,11,2.42
179364,2004,6,17,12,2.46
179365,2004,6,17,13,2.5
179366,2004,6,17,14,2.51
179367,2004,6,17,15,2.49
179368,2004,6,17,16,2.4
179369,2004,6,17,17,2.36
179370,2004,6,17,18,2.3
179371,2004,6,17,19,2.2
179372,2004,6,17,20,2.08
179373,2004,6,17,21,1.99
179374,2004,6,17,22,1.87
179375,2004,6,17,23,1.79
179376,2004,6,18,0,1.72
179377,2004,6,18,1,1.72
179378,2004,6,18,2,1.74
179379,2004,6,18,3,1.75
179380,2004,6,18,4,1.81
179381,2004,6,18,5,1.92
179382,2004,6,18,6,2.01
179383,2004,6,18,7,2.07
179384,2004,6,18,8,2.15
179385,2004,6,18,9,2.21
179386,2004,6,18,10,2.25
179387,2004,6,18,11,2.33
179388,2004,6,18,12,2.38
179389,2004,6,18,13,2.46
179390,2004,6,18,14,2.49
179391,2004,6,18,15,2.51
179392,2004,6,18,16,2.47
179393,2004,6,18,17,2.39
179394,2004,6,18,18,2.35
179395,2004,6,18,19,2.3
179396,2004,6,18,20,2.2
179397,2004,6,18,21,2.07
179398,2004,6,18,22,1.93
179399,2004,6,18,23,1.8
179400,2004,6,19,0,1.7
179401,2004,6,19,1,1.64
179402,2004,6,19,2,1.65
179403,2004,6,19,3,1.69
179404,2004,6,19,4,1.71
179405,2004,6,19,5,1.78
179406,2004,6,19,6,1.91
179407,2004,6,19,7,1.98
179408,2004,6,19,8,2.06
179409,2004,6,19,9,2.16
179410,2004,6,19,10,2.23
179411,2004,6,19,11,2.27
179412,2004,6,19,12,2.34
179413,2004,6,19,13,2.39
179414,2004,6,19,14,2.46
179415,2004,6,19,15,2.46
179416,2004,6,19,16,2.43
179417,2004,6,19,17,2.35
179418,2004,6,19,18,2.29
179419,2004,6,19,19,2.23
179420,2004,6,19,20,2.14
179421,2004,6,19,21,2.08
179422,2004,6,19,22,1.96
179423,2004,6,19,23,1.86
179424,2004,6,20,0,1.77
179425,2004,6,20,1,1.7
179426,2004,6,20,2,1.68
179427,2004,6,20,3,1.69
179428,2004,6,20,4,1.73
179429,2004,6,20,5,1.78
179430,2004,6,20,6,1.86
179431,2004,6,20,7,1.97
179432,2004,6,20,8,2.04
179433,2004,6,20,9,2.12
179434,2004,6,20,10,2.23
179435,2004,6,20,11,2.27
179436,2004,6,20,12,2.33
179437,2004,6,20,13,2.37
179438,2004,6,20,14,2.45
179439,2004,6,20,15,2.44
179440,2004,6,20,16,2.45
179441,2004,6,20,17,2.35
179442,2004,6,20,18,2.35
179443,2004,6,20,19,2.3
179444,2004,6,20,20,2.26
179445,2004,6,20,21,2.12
179446,2004,6,20,22,2.0
179447,2004,6,20,23,1.89
179448,2004,6,21,0,1.78
179449,2004,6,21,1,1.69
179450,2004,6,21,2,1.67
179451,2004,6,21,3,1.69
179452,2004,6,21,4,1.67
179453,2004,6,21,5,1.72
179454,2004,6,21,6,1.79
179455,2004,6,21,7,1.88
179456,2004,6,21,8,1.95
179457,2004,6,21,9,2.06
179458,2004,6,21,10,2.12
179459,2004,6,21,11,2.22
179460,2004,6,21,12,2.25
179461,2004,6,21,13,2.3
179462,2004,6,21,14,2.37
179463,2004,6,21,15,2.4
179464,2004,6,21,16,2.39
179465,2004,6,21,17,2.35
179466,2004,6,21,18,2.28
179467,2004,6,21,19,2.23
179468,2004,6,21,20,2.18
179469,2004,6,21,21,2.12
179470,2004,6,21,22,2.06
179471,2004,6,21,23,1.97
179472,2004,6,22,0,1.85
179473,2004,6,22,1,1.75
179474,2004,6,22,2,1.68
179475,2004,6,22,3,1.67
179476,2004,6,22,4,1.69
179477,2004,6,22,5,1.69
179478,2004,6,22,6,1.75
179479,2004,6,22,7,1.85
179480,2004,6,22,8,1.95
179481,2004,6,22,9,2.03
179482,2004,6,22,10,2.11
179483,2004,6,22,11,2.2
179484,2004,6,22,12,2.23
179485,2004,6,22,13,2.26
179486,2004,6,22,14,2.3
179487,2004,6,22,15,2.31
179488,2004,6,22,16,2.33
179489,2004,6,22,17,2.31
179490,2004,6,22,18,2.27
179491,2004,6,22,19,2.2
179492,2004,6,22,20,2.12
179493,2004,6,22,21,2.11
179494,2004,6,22,22,2.04
179495,2004,6,22,23,1.95
179496,2004,6,23,0,1.86
179497,2004,6,23,1,1.78
179498,2004,6,23,2,1.72
179499,2004,6,23,3,1.7
179500,2004,6,23,4,1.7
179501,2004,6,23,5,1.68
179502,2004,6,23,6,1.72
179503,2004,6,23,7,1.79
179504,2004,6,23,8,1.87
179505,2004,6,23,9,1.96
179506,2004,6,23,10,2.03
179507,2004,6,23,11,2.13
179508,2004,6,23,12,2.18
179509,2004,6,23,13,2.22
179510,2004,6,23,14,2.28
179511,2004,6,23,15,2.27
179512,2004,6,23,16,2.26
179513,2004,6,23,17,2.23
179514,2004,6,23,18,2.2
179515,2004,6,23,19,2.1
179516,2004,6,23,20,2.11
179517,2004,6,23,21,2.08
179518,2004,6,23,22,2.04
179519,2004,6,23,23,2.03
179520,2004,6,24,0,1.98
179521,2004,6,24,1,1.89
179522,2004,6,24,2,1.79
179523,2004,6,24,3,1.74
179524,2004,6,24,4,1.77
179525,2004,6,24,5,1.79
179526,2004,6,24,6,1.85
179527,2004,6,24,7,1.91
179528,2004,6,24,8,2.02
179529,2004,6,24,9,2.14
179530,2004,6,24,10,2.21
179531,2004,6,24,11,2.27
179532,2004,6,24,12,2.33
179533,2004,6,24,13,2.39
179534,2004,6,24,14,2.39
179535,2004,6,24,15,2.38
179536,2004,6,24,16,2.33
179537,2004,6,24,17,2.32
179538,2004,6,24,18,2.31
179539,2004,6,24,19,2.27
179540,2004,6,24,20,2.23
179541,2004,6,24,21,2.23
179542,2004,6,24,22,2.21
179543,2004,6,24,23,2.2
179544,2004,6,25,0,2.2
179545,2004,6,25,1,2.14
179546,2004,6,25,2,2.08
179547,2004,6,25,3,2.02
179548,2004,6,25,4,1.98
179549,2004,6,25,5,1.96
179550,2004,6,25,6,1.99
179551,2004,6,25,7,2.0
179552,2004,6,25,8,2.02
179553,2004,6,25,9,2.12
179554,2004,6,25,10,2.2
179555,2004,6,25,11,2.23
179556,2004,6,25,12,2.29
179557,2004,6,25,13,2.29
179558,2004,6,25,14,2.3
179559,2004,6,25,15,2.28
179560,2004,6,25,16,2.23
179561,2004,6,25,17,2.2
179562,2004,6,25,18,2.18
179563,2004,6,25,19,2.14
179564,2004,6,25,20,2.07
179565,2004,6,25,21,2.05
179566,2004,6,25,22,2.06
179567,2004,6,25,23,2.03
179568,2004,6,26,0,2.05
179569,2004,6,26,1,2.02
179570,2004,6,26,2,1.98
179571,2004,6,26,3,1.91
179572,2004,6,26,4,1.86
179573,2004,6,26,5,1.85
179574,2004,6,26,6,1.85
179575,2004,6,26,7,1.91
179576,2004,6,26,8,1.97
179577,2004,6,26,9,2.05
179578,2004,6,26,10,2.15
179579,2004,6,26,11,2.21
179580,2004,6,26,12,2.28
179581,2004,6,26,13,2.28
179582,2004,6,26,14,2.3
179583,2004,6,26,15,2.27
179584,2004,6,26,16,2.22
179585,2004,6,26,17,2.16
179586,2004,6,26,18,2.1
179587,2004,6,26,19,2.06
179588,2004,6,26,20,2.02
179589,2004,6,26,21,2.02
179590,2004,6,26,22,2.03
179591,2004,6,26,23,2.03
179592,2004,6,27,0,2.03
179593,2004,6,27,1,2.04
179594,2004,6,27,2,2.07
179595,2004,6,27,3,2.05
179596,2004,6,27,4,2.03
179597,2004,6,27,5,1.97
179598,2004,6,27,6,1.93
179599,2004,6,27,7,1.97
179600,2004,6,27,8,2.04
179601,2004,6,27,9,2.13
179602,2004,6,27,10,2.19
179603,2004,6,27,11,2.26
179604,2004,6,27,12,2.32
179605,2004,6,27,13,2.31
179606,2004,6,27,14,2.26
179607,2004,6,27,15,2.22
179608,2004,6,27,16,2.16
179609,2004,6,27,17,2.08
179610,2004,6,27,18,1.99
179611,2004,6,27,19,1.89
179612,2004,6,27,20,1.87
179613,2004,6,27,21,1.83
179614,2004,6,27,22,1.84
179615,2004,6,27,23,1.85
179616,2004,6,28,0,1.89
179617,2004,6,28,1,1.95
179618,2004,6,28,2,1.98
179619,2004,6,28,3,2.04
179620,2004,6,28,4,2.1
179621,2004,6,28,5,2.07
179622,2004,6,28,6,2.1
179623,2004,6,28,7,2.13
179624,2004,6,28,8,2.19
179625,2004,6,28,9,2.25
179626,2004,6,28,10,2.31
179627,2004,6,28,11,2.4
179628,2004,6,28,12,2.46
179629,2004,6,28,13,2.48
179630,2004,6,28,14,2.48
179631,2004,6,28,15,2.45
179632,2004,6,28,16,2.36
179633,2004,6,28,17,2.31
179634,2004,6,28,18,2.25
179635,2004,6,28,19,2.09
179636,2004,6,28,20,1.97
179637,2004,6,28,21,1.92
179638,2004,6,28,22,1.9
179639,2004,6,28,23,1.89
179640,2004,6,29,0,1.94
179641,2004,6,29,1,1.97
179642,2004,6,29,2,2.03
179643,2004,6,29,3,2.07
179644,2004,6,29,4,2.09
179645,2004,6,29,5,2.14
179646,2004,6,29,6,2.14
179647,2004,6,29,7,2.18
179648,2004,6,29,8,2.24
179649,2004,6,29,9,2.36
179650,2004,6,29,10,2.48
179651,2004,6,29,11,2.57
179652,2004,6,29,12,2.62
179653,2004,6,29,13,2.67
179654,2004,6,29,14,2.64
179655,2004,6,29,15,2.6
179656,2004,6,29,16,2.49
179657,2004,6,29,17,2.41
179658,2004,6,29,18,2.31
179659,2004,6,29,19,2.16
179660,2004,6,29,20,1.98
179661,2004,6,29,21,1.88
179662,2004,6,29,22,1.78
179663,2004,6,29,23,1.72
179664,2004,6,30,0,1.79
